Incident_Zip,Complaint_Type,count
11212.0,Sweeping/Inadequate,9
11212.0,Sweeping/Missed,25
11212.0,Tattooing,5
11212.0,Taxi Complaint,91
11212.0,Taxi Report,7
11212.0,Traffic,69
11212.0,Traffic Signal Condition,1186
11212.0,UNSANITARY CONDITION,4943
11212.0,Unleashed Dog,15
11212.0,Unlicensed Dog,2
11212.0,Unsanitary Animal Facility,1
11212.0,Unsanitary Animal Pvt Property,76
11212.0,Unsanitary Condition,116
11212.0,Unsanitary Pigeon Condition,2
11212.0,Urinating in Public,16
11212.0,Vacant Lot,87
11212.0,Vending,25
11212.0,Violation of Park Rules,3
11212.0,WATER LEAK,2106
11212.0,Water Conservation,86
11212.0,Water Quality,42
11212.0,Water System,1562
11212.0,Window Guard,1
11213.0,APPLIANCE,698
11213.0,Abandoned Vehicle,150
11213.0,Adopt-A-Basket,1
11213.0,Air Quality,165
11213.0,Animal Abuse,199
11213.0,Animal Facility - No Permit,3
11213.0,Animal in a Park,32
11213.0,Animal-Abuse,29
11213.0,Asbestos,45
11213.0,BEST/Site Safety,51
11213.0,Beach/Pool/Sauna Complaint,2
11213.0,Bike Rack Condition,4
11213.0,Blocked Driveway,3393
11213.0,Boilers,75
11213.0,Borough Office,82
11213.0,Broken Muni Meter,52
11213.0,Broken Parking Meter,65
11213.0,Building Marshals office,47
11213.0,Building/Use,478
11213.0,Bus Stop Shelter Complaint,41
11213.0,Bus Stop Shelter Placement,5
11213.0,City Vehicle Placard Complaint,2
11213.0,Collection Truck Noise,1
11213.0,Construction,1
11213.0,Construction Lead Dust,4
11213.0,Construction Safety Enforcement,129
11213.0,Consumer Complaint,255
11213.0,Cranes and Derricks,2
11213.0,Curb Condition,90
11213.0,DOF Property - Payment Issue,30
11213.0,DOOR/WINDOW,2410
11213.0,DPR Internal,15
11213.0,DRIE,17
11213.0,Damaged Tree,517
11213.0,Day Care,17
11213.0,Dead Tree,25
11213.0,Dead/Dying Tree,120
11213.0,Derelict Bicycle,19
11213.0,Derelict Vehicle,338
11213.0,Derelict Vehicles,647
11213.0,Dirty Conditions,907
11213.0,Disorderly Youth,5
11213.0,Drinking,20
11213.0,Drinking Water,5
11213.0,Drug Activity,142
11213.0,ELECTRIC,1637
11213.0,ELEVATOR,29
11213.0,Electrical,83
11213.0,Electronics Waste,129
11213.0,Electronics Waste Appointment,212
11213.0,Elevator,435
11213.0,Emergency Response Team (ERT),141
11213.0,Executive Inspections,3
11213.0,FLOORING/STAIRS,1646
11213.0,Facades,9
11213.0,Food Establishment,196
11213.0,Food Poisoning,60
11213.0,For Hire Vehicle Complaint,102
11213.0,For Hire Vehicle Report,6
11213.0,Found Property,3
11213.0,GENERAL,1376
11213.0,General,15
11213.0,General Construction/Plumbing,1446
11213.0,Graffiti,589
11213.0,HEAT/HOT WATER,14375
11213.0,Harboring Bees/Wasps,1
11213.0,Hazardous Materials,38
11213.0,Homeless Encampment,79
11213.0,Homeless Person Assistance,190
11213.0,Homeless Street Condition,4
11213.0,Illegal Animal Kept as Pet,8
11213.0,Illegal Animal Sold,7
11213.0,Illegal Fireworks,10
11213.0,Illegal Parking,2594
11213.0,Illegal Tree Damage,55
11213.0,Indoor Air Quality,151
11213.0,Indoor Sewage,58
11213.0,Industrial Waste,22
11213.0,Investigations and Discipline (IAD),25
11213.0,Lead,258
11213.0,Litter Basket / Request,80
11213.0,Lost Property,9
11213.0,Maintenance or Facility,229
11213.0,Miscellaneous Categories,106
11213.0,Missed Collection (All Materials),734
11213.0,Mobile Food Vendor,2
11213.0,Mold,17
11213.0,Mosquitoes,9
11213.0,New Tree Request,561
11213.0,Noise,965
11213.0,Noise - Commercial,984
11213.0,Noise - Helicopter,13
11213.0,Noise - House of Worship,44
11213.0,Noise - Park,97
11213.0,Noise - Residential,10095
11213.0,Noise - Street/Sidewalk,2924
11213.0,Noise - Vehicle,801
11213.0,Non-Emergency Police Matter,141
11213.0,Non-Residential Heat,40
11213.0,OUTSIDE BUILDING,72
11213.0,Other Enforcement,196
11213.0,Overflowing Litter Baskets,7
11213.0,Overgrown Tree/Branches,245
11213.0,PAINT/PLASTER,3712
11213.0,PLUMBING,3203
11213.0,Panhandling,2
11213.0,Plumbing,195
11213.0,Posting Advertisement,3
11213.0,Public Payphone Complaint,7
11213.0,Quality of Life,10
11213.0,Recycling Enforcement,25
11213.0,Request Large Bulky Item Collection,1296
11213.0,Request Xmas Tree Collection,6
11213.0,Rodent,1455
11213.0,Root/Sewer/Sidewalk Condition,180
11213.0,SAFETY,475
11213.0,Safety,4
11213.0,Sanitation Condition,1002
11213.0,Scaffold Safety,7
11213.0,School Maintenance,33
11213.0,Senior Center Complaint,4
11213.0,Sewer,573
11213.0,Sidewalk Condition,580
11213.0,Smoking,61
11213.0,Snow,216
11213.0,Special Natural Area District (SNAD),2
11213.0,Special Projects Inspection Team (SPIT),79
11213.0,Standing Water,60
11213.0,Street Condition,1763
11213.0,Street Light Condition,1470
11213.0,Street Sign - Damaged,92
11213.0,Street Sign - Dangling,41
11213.0,Street Sign - Missing,105
11213.0,Sustainability Enforcement,18
11213.0,Sweeping/Inadequate,7
11213.0,Sweeping/Missed,11
11213.0,Tattooing,7
11213.0,Taxi Complaint,134
11213.0,Taxi Report,19
11213.0,Traffic,65
11213.0,Traffic Signal Condition,1045
11213.0,UNSANITARY CONDITION,4676
11213.0,Unleashed Dog,5
11213.0,Unsanitary Animal Facility,2
11213.0,Unsanitary Animal Pvt Property,49
11213.0,Unsanitary Condition,87
11213.0,Unsanitary Pigeon Condition,4
11213.0,Urinating in Public,10
11213.0,Vacant Lot,30
11213.0,Vending,34
11213.0,Violation of Park Rules,26
11213.0,WATER LEAK,2258
11213.0,Water Conservation,72
11213.0,Water Quality,46
11213.0,Water System,1475
11213.0,Window Guard,1
11214.0,APPLIANCE,219
11214.0,Abandoned Vehicle,174
11214.0,Adopt-A-Basket,1
11214.0,Air Quality,133
11214.0,Animal Abuse,235
11214.0,Animal Facility - No Permit,2
11214.0,Animal in a Park,20
11214.0,Animal-Abuse,77
11214.0,Asbestos,25
11214.0,BEST/Site Safety,62
11214.0,Beach/Pool/Sauna Complaint,2
11214.0,Bike/Roller/Skate Chronic,7
11214.0,Blocked Driveway,7760
11214.0,Boilers,49
11214.0,Borough Office,66
11214.0,Bridge Condition,4
11214.0,Broken Muni Meter,287
11214.0,Broken Parking Meter,158
11214.0,Building Marshals office,25
11214.0,Building/Use,1005
11214.0,Bus Stop Shelter Complaint,20
11214.0,Bus Stop Shelter Placement,9
11214.0,Calorie Labeling,1
11214.0,City Vehicle Placard Complaint,4
11214.0,Collection Truck Noise,4
11214.0,Construction,1
11214.0,Construction Safety Enforcement,99
11214.0,Consumer Complaint,677
11214.0,Cranes and Derricks,1
11214.0,Curb Condition,365
11214.0,DOF Property - Payment Issue,56
11214.0,DOF Property - Reduction Issue,1
11214.0,DOOR/WINDOW,680
11214.0,DPR Internal,3
11214.0,DRIE,33
11214.0,Damaged Tree,704
11214.0,Day Care,9
11214.0,Dead Tree,42
11214.0,Dead/Dying Tree,149
11214.0,Dept of Investigations,1
11214.0,Derelict Bicycle,49
11214.0,Derelict Vehicle,644
11214.0,Derelict Vehicles,771
11214.0,Dirty Conditions,1119
11214.0,Disorderly Youth,6
11214.0,Drinking,26
11214.0,Drinking Water,4
11214.0,Drug Activity,36
11214.0,ELECTRIC,534
11214.0,ELEVATOR,26
11214.0,Electrical,92
11214.0,Electronics Waste Appointment,347
11214.0,Elevator,345
11214.0,Emergency Response Team (ERT),117
11214.0,Executive Inspections,11
11214.0,FLOORING/STAIRS,360
11214.0,Facades,6
11214.0,Fire Alarm - Modification,1
11214.0,Food Establishment,307
11214.0,Food Poisoning,88
11214.0,For Hire Vehicle Complaint,78
11214.0,For Hire Vehicle Report,7
11214.0,GENERAL,488
11214.0,General,4
11214.0,General Construction/Plumbing,1329
11214.0,Graffiti,643
11214.0,HEAT/HOT WATER,6909
11214.0,Harboring Bees/Wasps,1
11214.0,Hazardous Materials,66
11214.0,Highway Condition,83
11214.0,Homeless Encampment,60
11214.0,Homeless Person Assistance,234
11214.0,Homeless Street Condition,2
11214.0,Illegal Animal Kept as Pet,9
11214.0,Illegal Animal Sold,2
11214.0,Illegal Fireworks,11
11214.0,Illegal Parking,11128
11214.0,Illegal Tree Damage,94
11214.0,Indoor Air Quality,77
11214.0,Indoor Sewage,38
11214.0,Industrial Waste,51
11214.0,Investigations and Discipline (IAD),26
11214.0,Lead,245
11214.0,Litter Basket / Request,58
11214.0,Lost Property,1
11214.0,Maintenance or Facility,176
11214.0,Miscellaneous Categories,38
11214.0,Missed Collection,2
11214.0,Missed Collection (All Materials),1483
11214.0,Mobile Food Vendor,28
11214.0,Mold,13
11214.0,Mosquitoes,11
11214.0,Municipal Parking Facility,10
11214.0,New Tree Request,426
11214.0,Noise,946
11214.0,Noise - Commercial,399
11214.0,Noise - Helicopter,9
11214.0,Noise - House of Worship,16
11214.0,Noise - Park,114
11214.0,Noise - Residential,4132
11214.0,Noise - Street/Sidewalk,531
11214.0,Noise - Vehicle,276
11214.0,Non-Emergency Police Matter,195
11214.0,Non-Residential Heat,38
11214.0,OUTSIDE BUILDING,18
11214.0,Other Enforcement,206
11214.0,Overflowing Litter Baskets,18
11214.0,Overgrown Tree/Branches,479
11214.0,PAINT/PLASTER,1058
11214.0,PLUMBING,792
11214.0,Panhandling,4
11214.0,Pet Shop,11
11214.0,Plant,2
11214.0,Plumbing,186
11214.0,Poison Ivy,1
11214.0,Posting Advertisement,3
11214.0,Public Payphone Complaint,5
11214.0,Public Toilet,2
11214.0,Quality of Life,16
11214.0,Radioactive Material,1
11214.0,Recycling Enforcement,22
11214.0,Request Large Bulky Item Collection,1782
11214.0,Request Xmas Tree Collection,10
11214.0,Rodent,638
11214.0,Root/Sewer/Sidewalk Condition,309
11214.0,SAFETY,247
11214.0,Safety,4
11214.0,Sanitation Condition,1326
11214.0,Scaffold Safety,5
11214.0,School Maintenance,89
11214.0,Senior Center Complaint,8
11214.0,Sewer,1234
11214.0,Sidewalk Condition,1313
11214.0,Single Occupancy Bathroom,1
11214.0,Smoking,64
11214.0,Snow,230
11214.0,Special Natural Area District (SNAD),3
11214.0,Special Projects Inspection Team (SPIT),180
11214.0,Standing Water,102
11214.0,Street Condition,2332
11214.0,Street Light Condition,1867
11214.0,Street Sign - Damaged,162
11214.0,Street Sign - Dangling,67
11214.0,Street Sign - Missing,104
11214.0,Sustainability Enforcement,41
11214.0,Sweeping/Inadequate,25
11214.0,Sweeping/Missed,39
11214.0,Tattooing,2
11214.0,Taxi Complaint,45
11214.0,Taxi Report,8
11214.0,Traffic,89
11214.0,Traffic Signal Condition,1268
11214.0,Transportation Provider Complaint,1
11214.0,UNSANITARY CONDITION,1916
11214.0,Unleashed Dog,17
11214.0,Unsanitary Animal Facility,3
11214.0,Unsanitary Animal Pvt Property,77
11214.0,Unsanitary Condition,23
11214.0,Unsanitary Pigeon Condition,29
11214.0,Urinating in Public,13
11214.0,Vacant Lot,12
11214.0,Vending,73
11214.0,Violation of Park Rules,37
11214.0,WATER LEAK,560
11214.0,Water Conservation,121
11214.0,Water Quality,29
11214.0,Water System,1906
11215.0,APPLIANCE,114
11215.0,Abandoned Vehicle,125
11215.0,Adopt-A-Basket,1
11215.0,Air Quality,510
11215.0,Animal Abuse,204
11215.0,Animal Facility - No Permit,1
11215.0,Animal in a Park,52
11215.0,Animal-Abuse,38
11215.0,Asbestos,67
11215.0,BEST/Site Safety,87
11215.0,Beach/Pool/Sauna Complaint,6
11215.0,Bike Rack Condition,9
11215.0,Bike/Roller/Skate Chronic,38
11215.0,Blocked Driveway,2451
11215.0,Boilers,84
11215.0,Borough Office,58
11215.0,Bridge Condition,13
11215.0,Broken Muni Meter,641
11215.0,Broken Parking Meter,369
11215.0,Building Marshals office,48
11215.0,Building/Use,313
11215.0,Bus Stop Shelter Complaint,7
11215.0,Bus Stop Shelter Placement,22
11215.0,City Vehicle Placard Complaint,5
11215.0,Collection Truck Noise,11
11215.0,Construction,5
11215.0,Construction Lead Dust,4
11215.0,Construction Safety Enforcement,203
11215.0,Consumer Complaint,396
11215.0,Cranes and Derricks,9
11215.0,Curb Condition,256
11215.0,DEP Street Condition,1
11215.0,DOF Property - Payment Issue,51
11215.0,DOOR/WINDOW,521
11215.0,DPR Internal,9
11215.0,DRIE,18
11215.0,Damaged Tree,1101
11215.0,Day Care,5
11215.0,Dead Tree,82
11215.0,Dead/Dying Tree,461
11215.0,Derelict Bicycle,282
11215.0,Derelict Vehicle,467
11215.0,Derelict Vehicles,315
11215.0,Dirty Conditions,1344
11215.0,Disorderly Youth,6
11215.0,Drinking,40
11215.0,Drinking Water,5
11215.0,Drug Activity,32
11215.0,ELECTRIC,468
11215.0,ELEVATOR,4
11215.0,Electrical,107
11215.0,Electronics Waste Appointment,341
11215.0,Elevator,162
11215.0,Emergency Response Team (ERT),253
11215.0,Executive Inspections,4
11215.0,FLOORING/STAIRS,294
11215.0,Facades,3
11215.0,Ferry Inquiry,1
11215.0,Foam Ban Enforcement,1
11215.0,Food Establishment,388
11215.0,Food Poisoning,99
11215.0,For Hire Vehicle Complaint,669
11215.0,For Hire Vehicle Report,13
11215.0,Found Property,9
11215.0,GENERAL,455
11215.0,General,1
11215.0,General Construction/Plumbing,1718
11215.0,Graffiti,760
11215.0,HEAT/HOT WATER,3119
11215.0,Harboring Bees/Wasps,9
11215.0,Hazardous Materials,152
11215.0,Highway Condition,41
11215.0,Homeless Encampment,154
11215.0,Homeless Person Assistance,905
11215.0,Homeless Street Condition,16
11215.0,Illegal Animal Kept as Pet,9
11215.0,Illegal Animal Sold,2
11215.0,Illegal Fireworks,9
11215.0,Illegal Parking,6757
11215.0,Illegal Tree Damage,310
11215.0,Indoor Air Quality,135
11215.0,Indoor Sewage,20
11215.0,Industrial Waste,74
11215.0,Investigations and Discipline (IAD),24
11215.0,Lead,893
11215.0,LinkNYC,12
11215.0,Litter Basket / Request,127
11215.0,Lost Property,21
11215.0,Maintenance or Facility,264
11215.0,Miscellaneous Categories,86
11215.0,Missed Collection,7
11215.0,Missed Collection (All Materials),2440
11215.0,Mobile Food Vendor,18
11215.0,Mold,5
11215.0,Mosquitoes,14
11215.0,New Tree Request,1910
11215.0,Noise,3004
11215.0,Noise - Commercial,1834
11215.0,Noise - Helicopter,275
11215.0,Noise - House of Worship,58
11215.0,Noise - Park,214
11215.0,Noise - Residential,3122
11215.0,Noise - Street/Sidewalk,1346
11215.0,Noise - Vehicle,774
11215.0,Non-Emergency Police Matter,256
11215.0,Non-Residential Heat,33
11215.0,OUTSIDE BUILDING,38
11215.0,Other Enforcement,307
11215.0,Overflowing Litter Baskets,27
11215.0,Overflowing Recycling Baskets,1
11215.0,Overgrown Tree/Branches,525
11215.0,PAINT/PLASTER,803
11215.0,PLUMBING,684
11215.0,Panhandling,30
11215.0,Pet Shop,3
11215.0,Plumbing,187
11215.0,Poison Ivy,7
11215.0,Posting Advertisement,12
11215.0,Public Payphone Complaint,27
11215.0,Public Toilet,5
11215.0,Quality of Life,2
11215.0,Recycling Enforcement,15
11215.0,Request Large Bulky Item Collection,7463
11215.0,Request Xmas Tree Collection,12
11215.0,Rodent,1611
11215.0,Root/Sewer/Sidewalk Condition,294
11215.0,SAFETY,157
11215.0,Sanitation Condition,1723
11215.0,Scaffold Safety,15
11215.0,School Maintenance,52
11215.0,Senior Center Complaint,6
11215.0,Sewer,839
11215.0,Sidewalk Condition,1557
11215.0,Single Occupancy Bathroom,1
11215.0,Smoking,53
11215.0,Snow,533
11215.0,Snow Removal,4
11215.0,Special Natural Area District (SNAD),1
11215.0,Special Projects Inspection Team (SPIT),173
11215.0,Standing Water,102
11215.0,Street Condition,3355
11215.0,Street Light Condition,2152
11215.0,Street Sign - Damaged,217
11215.0,Street Sign - Dangling,75
11215.0,Street Sign - Missing,182
11215.0,Sustainability Enforcement,30
11215.0,Sweeping/Inadequate,20
11215.0,Sweeping/Missed,75
11215.0,Tattooing,1
11215.0,Taxi Complaint,471
11215.0,Taxi Report,72
11215.0,Traffic,198
11215.0,Traffic Signal Condition,1745
11215.0,UNSANITARY CONDITION,1097
11215.0,Unleashed Dog,10
11215.0,Unlicensed Dog,1
11215.0,Unsanitary Animal Facility,2
11215.0,Unsanitary Animal Pvt Property,36
11215.0,Unsanitary Condition,10
11215.0,Unsanitary Pigeon Condition,27
11215.0,Urinating in Public,24
11215.0,Vacant Lot,26
11215.0,Vending,77
11215.0,Violation of Park Rules,65
11215.0,WATER LEAK,483
11215.0,Water Conservation,104
11215.0,Water Quality,50
11215.0,Water System,2913
11216.0,APPLIANCE,579
11216.0,Abandoned Vehicle,189
11216.0,Adopt-A-Basket,3
11216.0,Air Quality,243
11216.0,Animal Abuse,327
11216.0,Animal in a Park,25
11216.0,Animal-Abuse,60
11216.0,Appliance,2
11216.0,Asbestos,79
11216.0,BEST/Site Safety,59
11216.0,Beach/Pool/Sauna Complaint,2
11216.0,Bike/Roller/Skate Chronic,13
11216.0,Blocked Driveway,1990
11216.0,Boilers,115
11216.0,Borough Office,90
11216.0,Bottled Water,1
11216.0,Broken Muni Meter,133
11216.0,Broken Parking Meter,73
11216.0,Building Marshals office,78
11216.0,Building/Use,450
11216.0,Bus Stop Shelter Complaint,33
11216.0,Bus Stop Shelter Placement,7
11216.0,City Vehicle Placard Complaint,1
11216.0,Construction Lead Dust,6
11216.0,Construction Safety Enforcement,213
11216.0,Consumer Complaint,325
11216.0,Cooling Tower,1
11216.0,Cranes and Derricks,12
11216.0,Curb Condition,98
11216.0,DOF Property - Payment Issue,40
11216.0,DOOR/WINDOW,1867
11216.0,DPR Internal,3
11216.0,DRIE,30
11216.0,Damaged Tree,595
11216.0,Day Care,11
11216.0,Dead Tree,14
11216.0,Dead/Dying Tree,149
11216.0,Derelict Bicycle,57
11216.0,Derelict Vehicle,292
11216.0,Derelict Vehicles,701
11216.0,Dirty Conditions,1371
11216.0,Drinking,36
11216.0,Drinking Water,3
11216.0,Drug Activity,41
11216.0,ELECTRIC,1370
11216.0,ELEVATOR,31
11216.0,Electrical,162
11216.0,Electronics Waste,194
11216.0,Electronics Waste Appointment,318
11216.0,Elevator,258
11216.0,Emergency Response Team (ERT),201
11216.0,Executive Inspections,5
11216.0,FLOORING/STAIRS,1163
11216.0,Fire Alarm - New System,1
11216.0,Food Establishment,287
11216.0,Food Poisoning,64
11216.0,For Hire Vehicle Complaint,217
11216.0,For Hire Vehicle Report,8
11216.0,Found Property,3
11216.0,GENERAL,1280
11216.0,General,8
11216.0,General Construction/Plumbing,1959
11216.0,Graffiti,1021
11216.0,HEAT/HOT WATER,8772
11216.0,Harboring Bees/Wasps,5
11216.0,Hazardous Materials,74
11216.0,Hazmat Storage/Use,1
11216.0,Highway Condition,1
11216.0,Homeless Encampment,224
11216.0,Homeless Person Assistance,443
11216.0,Homeless Street Condition,1
11216.0,Illegal Animal Kept as Pet,10
11216.0,Illegal Animal Sold,8
11216.0,Illegal Fireworks,15
11216.0,Illegal Parking,2631
11216.0,Illegal Tree Damage,105
11216.0,Indoor Air Quality,158
11216.0,Indoor Sewage,110
11216.0,Industrial Waste,24
11216.0,Investigations and Discipline (IAD),26
11216.0,Lead,404
11216.0,LinkNYC,3
11216.0,Litter Basket / Request,102
11216.0,Lost Property,8
11216.0,Maintenance or Facility,144
11216.0,Miscellaneous Categories,167
11216.0,Missed Collection,7
11216.0,Missed Collection (All Materials),1117
11216.0,Mobile Food Vendor,1
11216.0,Mold,19
11216.0,Mosquitoes,13
11216.0,New Tree Request,930
11216.0,Noise,2017
11216.0,Noise - Commercial,3683
11216.0,Noise - Helicopter,46
11216.0,Noise - House of Worship,38
11216.0,Noise - Park,78
11216.0,Noise - Residential,9143
11216.0,Noise - Street/Sidewalk,4120
11216.0,Noise - Vehicle,1157
11216.0,Non-Emergency Police Matter,197
11216.0,Non-Residential Heat,38
11216.0,OUTSIDE BUILDING,65
11216.0,Other Enforcement,255
11216.0,Overflowing Litter Baskets,6
11216.0,Overflowing Recycling Baskets,1
11216.0,Overgrown Tree/Branches,343
11216.0,PAINT/PLASTER,2632
11216.0,PLUMBING,2315
11216.0,Panhandling,8
11216.0,Peeling Paint,1
11216.0,Pet Shop,1
11216.0,Plumbing,273
11216.0,Poison Ivy,3
11216.0,Posting Advertisement,5
11216.0,Public Payphone Complaint,3
11216.0,Public Toilet,2
11216.0,Quality of Life,16
11216.0,Recycling Enforcement,24
11216.0,Request Large Bulky Item Collection,2758
11216.0,Request Xmas Tree Collection,4
11216.0,Rodent,2336
11216.0,Root/Sewer/Sidewalk Condition,144
11216.0,SAFETY,452
11216.0,Safety,3
11216.0,Sanitation Condition,1714
11216.0,Scaffold Safety,12
11216.0,School Maintenance,33
11216.0,Senior Center Complaint,4
11216.0,Sewer,531
11216.0,Sidewalk Condition,805
11216.0,Smoking,48
11216.0,Snow,319
11216.0,Special Projects Inspection Team (SPIT),161
11216.0,Standing Water,80
11216.0,Street Condition,1772
11216.0,Street Light Condition,1413
11216.0,Street Sign - Damaged,87
11216.0,Street Sign - Dangling,37
11216.0,Street Sign - Missing,58
11216.0,Sustainability Enforcement,47
11216.0,Sweeping/Inadequate,6
11216.0,Sweeping/Missed,15
11216.0,Tattooing,1
11216.0,Taxi Complaint,226
11216.0,Taxi Report,29
11216.0,Traffic,65
11216.0,Traffic Signal Condition,743
11216.0,UNSANITARY CONDITION,3234
11216.0,Unleashed Dog,19
11216.0,Unsanitary Animal Facility,1
11216.0,Unsanitary Animal Pvt Property,59
11216.0,Unsanitary Condition,44
11216.0,Unsanitary Pigeon Condition,7
11216.0,Urinating in Public,30
11216.0,Vacant Lot,60
